customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment,churn_risk_score,churn_risk_label
CUS-02505,655,2,199.02,1,1,2,112,Hibernating,100,High risk
CUS-02506,282,5,275.16,2,3,3,233,Discount Seekers,65,High risk
CUS-02507,57,5,276.78,4,3,3,433,Potential Loyalists,5,Low risk
CUS-02508,43,10,621.27,5,5,4,554,Champions,21,Low risk
CUS-02509,170,8,567.19,2,5,4,254,At Risk,59,Medium risk
CUS-02510,455,1,273.85,1,1,3,113,Hibernating,77,High risk
CUS-02511,111,6,372.67999999999995,3,4,3,343,Loyal Customers,33,Low risk
CUS-02512,119,6,648.35,3,4,4,344,Loyal Customers,33,Low risk
CUS-02513,16,4,280.55,5,3,3,533,Potential Loyalists,5,Low risk
CUS-02514,196,5,311.84000000000003,2,3,3,233,At Risk,59,Medium risk
CUS-02515,102,4,283.13,3,3,3,333,Potential Loyalists,33,Low risk
CUS-02516,497,1,91.2,1,1,1,111,Hibernating,77,High risk
CUS-02517,170,10,600.77,2,5,4,254,At Risk,44,Medium risk
CUS-02518,480,2,134.57999999999998,1,1,2,112,Hibernating,77,High risk
CUS-02519,101,9,1320.8,3,5,5,355,High-Value Customers,18,Low risk
CUS-02520,594,2,81.98,1,1,1,111,Hibernating,85,High risk
CUS-02521,867,1,37.8,1,1,1,111,Hibernating,85,High risk
CUS-02522,439,1,98.65,1,1,1,111,Hibernating,92,High risk
CUS-02523,711,4,229.68,1,3,2,132,At Risk,67,High risk
CUS-02524,136,3,134.72,3,2,2,322,Discount Seekers,55,Medium risk
CUS-02525,557,1,160.8,1,1,2,112,Hibernating,77,High risk
CUS-02526,100,9,608.84,3,5,4,354,Loyal Customers,18,Low risk
CUS-02527,64,2,169.06,4,1,2,412,Potential Loyalists,5,Low risk
CUS-02528,794,3,379.79,1,2,3,123,Hibernating,75,High risk
CUS-02529,154,7,371.13,2,4,3,243,At Risk,44,Medium risk
CUS-02530,491,1,25.77,1,1,1,111,Hibernating,85,High risk
CUS-02531,414,2,63.64,1,1,1,111,Hibernating,77,High risk
CUS-02532,564,1,69.21,1,1,1,111,Hibernating,85,High risk
CUS-02533,60,7,960.63,4,4,5,445,High-Value Customers,13,Low risk
CUS-02534,180,5,303.52,2,3,3,233,At Risk,54,Medium risk
CUS-02535,41,8,734.77,5,5,5,555,High-Value Customers,5,Low risk
CUS-02536,12,7,420.09000000000003,5,4,4,544,Champions,28,Low risk
CUS-02537,32,4,228.51999999999998,5,3,2,532,Discount Seekers,35,Medium risk
CUS-02538,201,8,794.62,2,5,5,255,High-Value Customers,44,Medium risk
CUS-02539,61,2,83.1,4,1,1,411,Potential Loyalists,5,Low risk
CUS-02540,103,6,274.1,3,4,3,343,Loyal Customers,33,Low risk
CUS-02541,71,4,472.63,4,3,4,434,Potential Loyalists,30,Low risk
CUS-02542,32,1,51.09,5,1,1,511,Potential Loyalists,20,Low risk
CUS-02543,164,7,838.33,2,4,5,245,High-Value Customers,44,Medium risk
CUS-02544,26,5,222.94,5,3,2,532,Discount Seekers,13,Low risk
CUS-02545,42,9,1145.63,5,5,5,555,High-Value Customers,5,Low risk
CUS-02546,64,17,848.51,4,5,5,455,High-Value Customers,5,Low risk
CUS-02547,130,3,192.1,3,2,2,322,Potential Loyalists,50,Medium risk
CUS-02548,80,3,270.64,4,2,3,423,Potential Loyalists,5,Low risk
CUS-02549,35,2,163.61,5,1,2,512,Potential Loyalists,40,Medium risk
CUS-02550,639,2,275.65000000000003,1,1,3,113,Hibernating,100,High risk
CUS-02551,250,6,503.75,2,4,4,244,At Risk,65,High risk
CUS-02552,412,3,151.18,1,2,2,122,Hibernating,77,High risk
CUS-02553,161,3,193.53,2,2,2,222,Hibernating,62,Medium risk
CUS-02554,403,3,216.07,1,2,2,122,Hibernating,82,High risk
CUS-02555,386,2,158.29,2,1,2,212,Hibernating,67,High risk
CUS-02556,427,2,67.17,1,1,1,111,Hibernating,77,High risk
CUS-02557,50,8,633.69,4,5,4,454,Champions,5,Low risk
CUS-02558,517,2,105.5,1,1,1,111,Hibernating,77,High risk
CUS-02559,119,9,941.11,3,5,5,355,High-Value Customers,18,Low risk
CUS-02560,346,7,639.68,2,4,4,244,At Risk,57,Medium risk
CUS-02561,60,3,198.76999999999998,4,2,2,422,Potential Loyalists,5,Low risk
CUS-02562,73,2,77.08,4,1,1,411,Potential Loyalists,5,Low risk
CUS-02563,74,4,251.2,4,3,3,433,Potential Loyalists,28,Low risk
CUS-02564,486,2,84.77000000000001,1,1,1,111,Hibernating,77,High risk
CUS-02565,83,2,60.95,3,1,1,311,Potential Loyalists,5,Low risk
CUS-02566,39,3,131.44,5,2,1,521,Discount Seekers,20,Low risk
CUS-02567,333,1,20.09,2,1,1,211,Hibernating,77,High risk
CUS-02568,401,2,135.73000000000002,1,1,2,112,Hibernating,67,High risk
CUS-02569,36,5,506.03999999999996,5,3,4,534,Potential Loyalists,13,Low risk
CUS-02570,174,3,256.08,2,2,3,223,Hibernating,54,Medium risk
CUS-02571,15,8,669.45,5,5,5,555,High-Value Customers,5,Low risk
CUS-02572,560,2,235.51,1,1,2,112,Hibernating,85,High risk
CUS-02573,135,4,241.56,3,3,2,332,Potential Loyalists,30,Low risk
CUS-02574,587,4,440.39,1,3,4,134,At Risk,67,High risk
CUS-02575,66,9,1053.86,4,5,5,455,High-Value Customers,5,Low risk
CUS-02576,739,3,242.07999999999998,1,2,2,122,Hibernating,77,High risk
CUS-02577,33,5,559.83,5,3,4,534,Potential Loyalists,13,Low risk
CUS-02578,419,5,335.03,1,3,3,133,At Risk,73,High risk
CUS-02579,57,3,168.07,4,2,2,422,Potential Loyalists,5,Low risk
CUS-02580,95,5,339.99,3,3,3,333,Potential Loyalists,26,Low risk
CUS-02581,74,9,1026.87,4,5,5,455,High-Value Customers,20,Low risk
CUS-02582,637,1,66.7,1,1,1,111,Hibernating,85,High risk
CUS-02583,77,6,539.8,4,4,4,444,Champions,5,Low risk
CUS-02584,142,5,487.02,2,3,4,234,At Risk,30,Low risk
CUS-02585,459,2,47.25,1,1,1,111,Hibernating,75,High risk
CUS-02586,195,6,426.18,2,4,4,244,At Risk,52,Medium risk
CUS-02587,115,2,174.54,3,1,2,312,Potential Loyalists,43,Medium risk
CUS-02588,178,3,272.82,2,2,3,223,Hibernating,59,Medium risk
CUS-02589,68,9,709.6999999999999,4,5,5,455,High-Value Customers,13,Low risk
CUS-02590,112,3,186.08,3,2,2,322,Potential Loyalists,28,Low risk
CUS-02591,80,12,980.12,4,5,5,455,High-Value Customers,13,Low risk
CUS-02592,121,3,84.93,3,2,1,321,Potential Loyalists,55,Medium risk
CUS-02593,203,11,881.9,2,5,5,255,High-Value Customers,52,Medium risk
CUS-02594,232,5,296.21000000000004,2,3,3,233,At Risk,54,Medium risk
CUS-02595,174,14,1286.6,2,5,5,255,High-Value Customers,44,Medium risk
CUS-02596,30,11,1043.19,5,5,5,555,High-Value Customers,5,Low risk
CUS-02597,82,2,72.6,3,1,1,311,Potential Loyalists,15,Low risk
CUS-02598,82,7,413.42,3,4,4,344,Loyal Customers,28,Low risk
CUS-02599,98,9,1259.25,3,5,5,355,High-Value Customers,33,Low risk
CUS-02600,155,6,632.59,2,4,4,244,At Risk,52,Medium risk
CUS-02601,69,4,385.27,4,3,3,433,Potential Loyalists,28,Low risk
CUS-02602,142,3,208.41,2,2,2,222,Hibernating,48,Medium risk
CUS-02603,302,5,379.59000000000003,2,3,3,233,At Risk,57,Medium risk
CUS-02604,189,5,312.48,2,3,3,233,At Risk,52,Medium risk
CUS-02605,166,4,253.07,2,3,3,233,At Risk,59,Medium risk
CUS-02606,37,14,1194.45,5,5,5,555,High-Value Customers,5,Low risk
CUS-02607,127,8,973.0699999999999,3,5,5,355,High-Value Customers,30,Low risk
CUS-02608,546,1,70.08,1,1,1,111,Hibernating,77,High risk
CUS-02609,27,4,395.27,5,3,3,533,Potential Loyalists,20,Low risk
CUS-02610,368,1,51.59,2,1,1,211,Hibernating,77,High risk
CUS-02611,719,2,112.5,1,1,1,111,Hibernating,77,High risk
CUS-02612,195,3,273.24,2,2,3,223,Hibernating,44,Medium risk
CUS-02613,95,6,314.44,3,4,3,343,Loyal Customers,18,Low risk
CUS-02614,592,3,159.14000000000001,1,2,2,122,Hibernating,67,High risk
CUS-02615,145,10,878.01,2,5,5,255,High-Value Customers,38,Medium risk
CUS-02616,42,3,115.47,5,2,1,521,Potential Loyalists,5,Low risk
CUS-02617,42,3,166.44,5,2,2,522,Potential Loyalists,5,Low risk
CUS-02618,228,2,165.57999999999998,2,1,2,212,Hibernating,79,High risk
CUS-02619,54,8,672.91,4,5,5,455,High-Value Customers,20,Low risk
CUS-02620,600,2,135.36,1,1,2,112,Hibernating,85,High risk
CUS-02621,91,3,336.02,3,2,3,323,Potential Loyalists,28,Low risk
CUS-02622,21,1,85.95,5,1,1,511,Potential Loyalists,5,Low risk
CUS-02623,28,1,22.84,5,1,1,511,Potential Loyalists,5,Low risk
CUS-02624,56,11,544.52,4,5,4,454,Champions,5,Low risk
CUS-02625,140,15,1742.68,2,5,5,255,High-Value Customers,30,Low risk
CUS-02626,204,5,322.65000000000003,2,3,3,233,At Risk,62,Medium risk
CUS-02627,14,11,1348.96,5,5,5,555,High-Value Customers,13,Low risk
CUS-02628,742,3,190.87,1,2,2,122,Hibernating,100,High risk
CUS-02629,158,5,256.53,2,3,3,233,At Risk,44,Medium risk
CUS-02630,160,10,782.23,2,5,5,255,High-Value Customers,44,Medium risk
CUS-02631,893,2,180.14,1,1,2,112,Hibernating,77,High risk
CUS-02632,159,7,480.21,2,4,4,244,At Risk,59,Medium risk
CUS-02633,51,6,505.28,4,4,4,444,Champions,13,Low risk
CUS-02634,630,2,70.53999999999999,1,1,1,111,Hibernating,85,High risk
CUS-02635,73,2,136.18,4,1,2,412,Potential Loyalists,5,Low risk
CUS-02636,26,6,252.86,5,4,3,543,Loyal Customers,13,Low risk
CUS-02637,52,13,2291.37,4,5,5,455,High-Value Customers,5,Low risk
CUS-02638,94,7,499.56,3,4,4,344,Loyal Customers,18,Low risk
CUS-02639,50,4,209.94,4,3,2,432,Potential Loyalists,20,Low risk
CUS-02640,106,9,580.35,3,5,4,354,Discount Seekers,26,Low risk
CUS-02641,73,11,1167.97,4,5,5,455,High-Value Customers,13,Low risk
CUS-02642,31,2,119.02,5,1,1,511,Potential Loyalists,5,Low risk
CUS-02643,602,4,450.99,1,3,4,134,At Risk,67,High risk
CUS-02644,140,2,141.07,2,1,2,212,Hibernating,50,Medium risk
CUS-02645,70,7,522.4,4,4,4,444,Champions,13,Low risk
CUS-02646,275,4,169.91,2,3,2,232,At Risk,67,High risk
CUS-02647,959,1,110.23,1,1,1,111,Hibernating,77,High risk
CUS-02648,69,2,148.22,4,1,2,412,Potential Loyalists,5,Low risk
CUS-02649,922,1,60.27,1,1,1,111,Hibernating,77,High risk
CUS-02650,59,4,246.75,4,3,2,432,Potential Loyalists,38,Medium risk
CUS-02651,521,2,435.94,1,1,4,114,Hibernating,77,High risk
CUS-02652,101,11,1553.72,3,5,5,355,High-Value Customers,18,Low risk
CUS-02653,811,2,52.42,1,1,1,111,Hibernating,85,High risk
CUS-02654,86,6,602.55,3,4,4,344,Discount Seekers,21,Low risk
CUS-02655,197,3,164.65,2,2,2,222,Hibernating,62,Medium risk
CUS-02656,405,3,348.54,1,2,3,123,Hibernating,72,High risk
CUS-02657,587,1,31.04,1,1,1,111,Hibernating,100,High risk
CUS-02658,220,1,65.8,2,1,1,211,Hibernating,79,High risk
CUS-02659,78,2,143.95999999999998,4,1,2,412,Potential Loyalists,5,Low risk
CUS-02660,187,3,447.96000000000004,2,2,4,224,Hibernating,44,Medium risk
CUS-02661,34,2,61.3,5,1,1,511,Potential Loyalists,5,Low risk
CUS-02662,110,5,378.73,3,3,3,333,Discount Seekers,34,Low risk
CUS-02663,63,2,220.39000000000001,4,1,2,412,Potential Loyalists,28,Low risk
CUS-02664,436,1,28.19,1,1,1,111,Hibernating,77,High risk
CUS-02665,377,3,188.62,2,2,2,222,Hibernating,67,High risk
CUS-02666,81,9,1087.87,4,5,5,455,High-Value Customers,5,Low risk
CUS-02667,41,7,560.29,5,4,4,544,Champions,13,Low risk
CUS-02668,609,3,260.98,1,2,3,123,Hibernating,92,High risk
CUS-02669,710,1,27.49,1,1,1,111,Hibernating,77,High risk
CUS-02670,20,3,182.62,5,2,2,522,Discount Seekers,28,Low risk
CUS-02671,66,9,547.7,4,5,4,454,Champions,13,Low risk
CUS-02672,53,1,53.68,4,1,1,411,Potential Loyalists,5,Low risk
CUS-02673,61,3,237.07999999999998,4,2,2,422,Potential Loyalists,5,Low risk
CUS-02674,57,6,492.67,4,4,4,444,Champions,5,Low risk
CUS-02675,64,15,1604.79,4,5,5,455,High-Value Customers,13,Low risk
CUS-02676,106,5,258.31,3,3,3,333,Potential Loyalists,18,Low risk
CUS-02677,797,1,143.2,1,1,2,112,Hibernating,85,High risk
CUS-02678,629,1,51.67,1,1,1,111,Hibernating,85,High risk
CUS-02679,152,1,46.29,2,1,1,211,Hibernating,44,Medium risk
CUS-02680,90,6,496.27,3,4,4,344,Loyal Customers,20,Low risk
CUS-02681,50,3,368.23,4,2,3,423,Potential Loyalists,25,Low risk
CUS-02682,62,8,509.07,4,5,4,454,Champions,28,Low risk
CUS-02683,29,3,148.92000000000002,5,2,2,522,Potential Loyalists,5,Low risk
CUS-02684,124,12,1954.64,3,5,5,355,High-Value Customers,38,Medium risk
CUS-02685,581,3,212.45,1,2,2,122,Hibernating,67,High risk
CUS-02686,370,5,382.98,2,3,3,233,At Risk,75,High risk
CUS-02687,91,6,492.15999999999997,3,4,4,344,Discount Seekers,33,Low risk
CUS-02688,199,2,61.43,2,1,1,211,Hibernating,54,Medium risk
CUS-02689,38,6,634.97,5,4,4,544,Champions,13,Low risk
CUS-02690,102,14,1268.02,3,5,5,355,High-Value Customers,26,Low risk
CUS-02691,113,1,124.4,3,1,1,311,Potential Loyalists,18,Low risk
CUS-02692,53,4,374.58,4,3,3,433,Potential Loyalists,5,Low risk
CUS-02693,468,1,36.21,1,1,1,111,Hibernating,77,High risk
CUS-02694,104,2,146.57999999999998,3,1,2,312,Potential Loyalists,18,Low risk
CUS-02695,67,6,422.22,4,4,4,444,Champions,5,Low risk
CUS-02696,80,7,604.67,4,4,4,444,Champions,5,Low risk
CUS-02697,190,3,372.89,2,2,3,223,Hibernating,54,Medium risk
CUS-02698,99,8,527.1800000000001,3,5,4,354,Discount Seekers,41,Medium risk
CUS-02699,108,6,740.78,3,4,5,345,High-Value Customers,18,Low risk
CUS-02700,45,8,783.89,5,5,5,555,High-Value Customers,5,Low risk
CUS-02701,206,2,276.97,2,1,3,213,Hibernating,44,Medium risk
CUS-02702,73,10,782.32,4,5,5,455,High-Value Customers,13,Low risk
CUS-02703,141,7,847.75,2,4,5,245,High-Value Customers,45,Medium risk
CUS-02704,36,15,1538.15,5,5,5,555,High-Value Customers,5,Low risk
CUS-02705,580,2,92.11,1,1,1,111,Hibernating,77,High risk
CUS-02706,21,2,115.21000000000001,5,1,1,511,Potential Loyalists,5,Low risk
CUS-02707,19,6,401.59000000000003,5,4,4,544,Champions,20,Low risk
CUS-02708,655,3,154.63,1,2,2,122,Hibernating,85,High risk
CUS-02709,411,2,78.17,1,1,1,111,Hibernating,67,High risk
CUS-02710,31,14,968.34,5,5,5,555,High-Value Customers,21,Low risk
CUS-02711,5,7,642.5,5,4,4,544,Champions,13,Low risk
CUS-02712,434,3,274.31,1,2,3,123,Hibernating,82,High risk
CUS-02713,743,2,194.66,1,1,2,112,Hibernating,77,High risk
CUS-02714,388,2,91.71,2,1,1,211,Hibernating,67,High risk
CUS-02715,46,3,162.35000000000002,5,2,2,522,Potential Loyalists,20,Low risk
CUS-02716,871,2,170.42000000000002,1,1,2,112,Hibernating,77,High risk
CUS-02717,39,11,716.49,5,5,5,555,High-Value Customers,13,Low risk
CUS-02718,978,1,69.49,1,1,1,111,Hibernating,85,High risk
CUS-02719,189,2,198.45,2,1,2,212,Hibernating,54,Medium risk
CUS-02720,70,8,774.45,4,5,5,455,High-Value Customers,5,Low risk
CUS-02721,124,4,279.01,3,3,3,333,Potential Loyalists,45,Medium risk
CUS-02722,88,9,825.08,3,5,5,355,High-Value Customers,5,Low risk
CUS-02723,184,5,220.27,2,3,2,232,At Risk,54,Medium risk
CUS-02724,15,2,143.85999999999999,5,1,2,512,Potential Loyalists,5,Low risk
CUS-02725,93,2,125.44,3,1,1,311,Discount Seekers,68,High risk
CUS-02726,100,4,756.81,3,3,5,335,Potential Loyalists,18,Low risk
CUS-02727,35,8,532.17,5,5,4,554,Champions,20,Low risk
CUS-02728,60,8,393.40999999999997,4,5,3,453,Loyal Customers,5,Low risk
CUS-02729,298,5,323.53000000000003,2,3,3,233,At Risk,65,High risk
CUS-02730,62,13,1005.75,4,5,5,455,High-Value Customers,13,Low risk
CUS-02731,271,2,63.38,2,1,1,211,Hibernating,92,High risk
CUS-02732,103,5,457.09000000000003,3,3,4,334,Potential Loyalists,33,Low risk
CUS-02733,42,8,694.8100000000001,5,5,5,555,High-Value Customers,20,Low risk
CUS-02734,152,2,206.51999999999998,2,1,2,212,Hibernating,44,Medium risk
CUS-02735,659,5,343.92,1,3,3,133,At Risk,75,High risk
CUS-02736,600,1,141.76,1,1,2,112,Hibernating,77,High risk
CUS-02737,802,2,146.29,1,1,2,112,Hibernating,77,High risk
CUS-02738,163,6,366.4,2,4,3,243,At Risk,52,Medium risk
CUS-02739,171,5,256.68,2,3,3,233,At Risk,44,Medium risk
CUS-02740,60,5,527.37,4,3,4,434,Potential Loyalists,5,Low risk
CUS-02741,215,3,200.56,2,2,2,222,Hibernating,54,Medium risk
CUS-02742,268,2,70.41,2,1,1,211,Hibernating,67,High risk
CUS-02743,339,4,604.59,2,3,4,234,At Risk,82,High risk
CUS-02744,19,9,585.25,5,5,4,554,Champions,5,Low risk
CUS-02745,79,13,1169.78,4,5,5,455,High-Value Customers,20,Low risk
CUS-02746,876,4,292.85,1,3,3,133,At Risk,82,High risk
CUS-02747,569,2,150.5,1,1,2,112,Hibernating,77,High risk
CUS-02748,106,4,264.82,3,3,3,333,Discount Seekers,41,Medium risk
CUS-02749,870,3,153.64,1,2,2,122,Hibernating,77,High risk
CUS-02750,62,1,37.87,4,1,1,411,Potential Loyalists,13,Low risk
CUS-02751,53,12,1263.15,4,5,5,455,High-Value Customers,20,Low risk
CUS-02752,45,4,229.27999999999997,5,3,2,532,Potential Loyalists,5,Low risk
CUS-02753,89,10,1005.36,3,5,5,355,High-Value Customers,5,Low risk
CUS-02754,16,3,646.85,5,2,4,524,Potential Loyalists,5,Low risk
CUS-02755,109,4,169.49,3,3,2,332,Potential Loyalists,28,Low risk
CUS-02756,43,5,741.3100000000001,5,3,5,535,Potential Loyalists,5,Low risk
CUS-02757,61,7,483.34000000000003,4,4,4,444,Champions,5,Low risk
CUS-02758,468,3,198.96,1,2,2,122,Hibernating,82,High risk
CUS-02759,22,9,548.16,5,5,4,554,Champions,28,Low risk
CUS-02760,549,2,50.879999999999995,1,1,1,111,Hibernating,85,High risk
CUS-02761,443,4,334.65,1,3,3,133,At Risk,67,High risk
CUS-02762,59,2,162.43,4,1,2,412,Potential Loyalists,5,Low risk
CUS-02763,26,10,760.04,5,5,5,555,High-Value Customers,5,Low risk
CUS-02764,466,3,373.35,1,2,3,123,Hibernating,57,Medium risk
CUS-02765,51,4,370.71,4,3,3,433,Potential Loyalists,5,Low risk
CUS-02766,85,2,280.40999999999997,3,1,3,313,Potential Loyalists,15,Low risk
CUS-02767,103,4,373.84999999999997,3,3,3,333,Potential Loyalists,28,Low risk
CUS-02768,97,4,200.41,3,3,2,332,Discount Seekers,41,Medium risk
CUS-02769,322,6,555.11,2,4,4,244,At Risk,57,Medium risk
CUS-02770,17,4,225.64000000000001,5,3,2,532,Potential Loyalists,5,Low risk
CUS-02771,197,9,852.88,2,5,5,255,High-Value Customers,44,Medium risk
CUS-02772,97,6,651.75,3,4,4,344,Loyal Customers,18,Low risk
CUS-02773,13,3,253.32,5,2,3,523,Potential Loyalists,5,Low risk
CUS-02774,161,2,170.85,2,1,2,212,Hibernating,59,Medium risk
CUS-02775,22,6,596.89,5,4,4,544,Champions,5,Low risk
CUS-02776,254,3,182.81,2,2,2,222,Hibernating,72,High risk
CUS-02777,56,8,928.59,4,5,5,455,High-Value Customers,5,Low risk
CUS-02778,649,2,192.41,1,1,2,112,Hibernating,85,High risk
CUS-02779,150,8,823.01,2,5,5,255,High-Value Customers,30,Low risk
CUS-02780,251,3,347.46000000000004,2,2,3,223,Hibernating,72,High risk
CUS-02781,455,3,266.66,1,2,3,123,Hibernating,67,High risk
CUS-02782,554,5,415.49,1,3,4,134,At Risk,72,High risk
CUS-02783,251,7,501.4,2,4,4,244,At Risk,73,High risk
CUS-02784,35,13,1006.5799999999999,5,5,5,555,High-Value Customers,20,Low risk
CUS-02785,7,4,275.53999999999996,5,3,3,533,Potential Loyalists,5,Low risk
CUS-02786,770,1,60.76,1,1,1,111,Hibernating,85,High risk
CUS-02787,478,3,219.04,1,2,2,122,Hibernating,67,High risk
CUS-02788,84,5,371.87,3,3,3,333,Potential Loyalists,20,Low risk
CUS-02789,71,5,378.21,4,3,3,433,Potential Loyalists,20,Low risk
CUS-02790,57,3,190.39,4,2,2,422,Potential Loyalists,5,Low risk
CUS-02791,101,11,339.93,3,5,3,353,Loyal Customers,18,Low risk
CUS-02792,392,2,161.17000000000002,2,1,2,212,Hibernating,67,High risk
CUS-02793,83,5,586.23,3,3,4,334,Potential Loyalists,5,Low risk
CUS-02794,415,4,315.28,1,3,3,133,At Risk,67,High risk
CUS-02795,166,7,690.8299999999999,2,4,5,245,High-Value Customers,44,Medium risk
CUS-02796,729,2,137.42000000000002,1,1,2,112,Hibernating,77,High risk
CUS-02797,56,4,471.72999999999996,4,3,4,434,Potential Loyalists,5,Low risk
CUS-02798,526,3,225.70000000000002,1,2,2,122,Hibernating,67,High risk
CUS-02799,93,9,864.25,3,5,5,355,High-Value Customers,18,Low risk
CUS-02800,67,6,270.12,4,4,3,443,Loyal Customers,20,Low risk
CUS-02801,110,7,675.7,3,4,5,345,High-Value Customers,18,Low risk
CUS-02802,355,4,259.88,2,3,3,233,At Risk,72,High risk
CUS-02803,133,3,196.1,3,2,2,322,Potential Loyalists,30,Low risk
CUS-02804,72,4,304.03,4,3,3,433,Potential Loyalists,38,Medium risk
CUS-02805,271,3,261.8,2,2,3,223,Hibernating,57,Medium risk
CUS-02806,20,2,92.22,5,1,1,511,Potential Loyalists,5,Low risk
CUS-02807,76,6,522.96,4,4,4,444,Champions,5,Low risk
CUS-02808,710,1,28.03,1,1,1,111,Hibernating,85,High risk
CUS-02809,18,2,76.97,5,1,1,511,Potential Loyalists,5,Low risk
CUS-02810,75,3,80.85,4,2,1,421,Potential Loyalists,5,Low risk
CUS-02811,219,3,256.15999999999997,2,2,3,223,Hibernating,64,Medium risk
CUS-02812,103,3,183.79,3,2,2,322,Potential Loyalists,28,Low risk
CUS-02813,27,21,1915.1200000000001,5,5,5,555,High-Value Customers,13,Low risk
CUS-02814,74,7,791.33,4,4,5,445,High-Value Customers,5,Low risk
CUS-02815,130,7,463.81,3,4,4,344,Loyal Customers,30,Low risk
CUS-02816,98,15,1639.96,3,5,5,355,High-Value Customers,33,Low risk
CUS-02817,154,6,540.97,2,4,4,244,At Risk,44,Medium risk
CUS-02818,96,9,938.72,3,5,5,355,High-Value Customers,33,Low risk
CUS-02819,261,3,276.33,2,2,3,223,Hibernating,82,High risk
CUS-02820,564,1,25.39,1,1,1,111,Hibernating,85,High risk
CUS-02821,71,8,591.29,4,5,4,454,Champions,28,Low risk
CUS-02822,443,2,230.92000000000002,1,1,2,112,Hibernating,67,High risk
CUS-02823,68,5,303.23,4,3,3,433,Potential Loyalists,5,Low risk
CUS-02824,67,12,1349.12,4,5,5,455,High-Value Customers,5,Low risk
CUS-02825,159,10,927.98,2,5,5,255,High-Value Customers,44,Medium risk
CUS-02826,129,7,575.65,3,4,4,344,Loyal Customers,30,Low risk
CUS-02827,129,2,86.33,3,1,1,311,Discount Seekers,65,High risk
CUS-02828,140,5,464.16999999999996,2,3,4,234,Discount Seekers,46,Medium risk
CUS-02829,133,8,658.85,3,5,5,355,High-Value Customers,45,Medium risk
CUS-02830,75,7,736.0,4,4,5,445,High-Value Customers,13,Low risk
CUS-02831,230,4,455.13,2,3,4,234,At Risk,52,Medium risk
CUS-02832,41,4,285.53,5,3,3,533,Potential Loyalists,5,Low risk
CUS-02833,32,3,225.95000000000002,5,2,2,522,Potential Loyalists,5,Low risk
CUS-02834,92,5,296.16,3,3,3,333,Discount Seekers,34,Low risk
CUS-02835,364,5,333.29,2,3,3,233,At Risk,65,High risk
CUS-02836,61,8,426.82,4,5,4,454,Champions,5,Low risk
CUS-02837,193,5,455.14,2,3,4,234,At Risk,44,Medium risk
CUS-02838,483,1,76.08,1,1,1,111,Hibernating,77,High risk
CUS-02839,64,5,562.61,4,3,4,434,Potential Loyalists,5,Low risk
CUS-02840,142,9,778.77,2,5,5,255,High-Value Customers,30,Low risk
CUS-02841,772,1,35.14,1,1,1,111,Hibernating,85,High risk
CUS-02842,642,2,139.04,1,1,2,112,Hibernating,85,High risk
CUS-02843,28,2,512.25,5,1,4,514,Potential Loyalists,5,Low risk
CUS-02844,169,6,465.44,2,4,4,244,At Risk,44,Medium risk
CUS-02845,528,2,134.79,1,1,2,112,Hibernating,85,High risk
CUS-02846,565,3,140.91,1,2,2,122,Hibernating,82,High risk
CUS-02847,33,3,223.29000000000002,5,2,2,522,Discount Seekers,28,Low risk
CUS-02848,54,2,47.120000000000005,4,1,1,411,Potential Loyalists,5,Low risk
CUS-02849,719,2,169.43,1,1,2,112,Hibernating,77,High risk
CUS-02850,18,4,289.15,5,3,3,533,Potential Loyalists,5,Low risk
CUS-02851,85,1,33.17,3,1,1,311,Potential Loyalists,15,Low risk
CUS-02852,125,2,143.27,3,1,2,312,Discount Seekers,53,Medium risk
CUS-02853,138,6,928.83,2,4,5,245,High-Value Customers,30,Low risk
CUS-02854,57,8,497.24,4,5,4,454,Champions,5,Low risk
CUS-02855,107,3,316.29,3,2,3,323,Potential Loyalists,18,Low risk
