order_id,customer_id,order_date,product_category,revenue,cost,profit,discount_amount,quantity,return_flag,campaign_id,channel,device_type,country
ORD-002014,CUS-00391,2023-06-29,Dresses,85.26,54.86,30.4,14.49,1,0,CMP-025,Meta Ads,Mobile,Germany
ORD-002015,CUS-00391,2024-01-25,Dresses,48.65,30.15,18.5,6.17,1,0,CMP-087,Organic Search,Mobile,Germany
ORD-002016,CUS-00391,2024-06-09,Dresses,37.76,26.35,3.89,10.14,1,1,CMP-083,Email,Mobile,Germany
ORD-002017,CUS-00391,2024-08-22,Accessories,54.92,27.56,27.35,6.34,1,0,CMP-016,Organic Search,Mobile,Germany
ORD-002018,CUS-00392,2024-06-21,Jackets,105.2,78.98,26.22,26.44,1,0,CMP-088,Google Search,Desktop,Spain
ORD-002019,CUS-00392,2025-01-15,Shoes,46.91,37.94,8.97,18.51,1,0,CMP-088,Google Search,Desktop,Spain
ORD-002020,CUS-00392,2025-01-30,Shoes,170.76,130.85,32.89,54.85,2,1,CMP-098,Email,Desktop,Spain
ORD-002021,CUS-00392,2025-02-01,Shoes,55.58,38.03,17.56,9.98,1,0,CMP-035,Meta Ads,Desktop,Spain
ORD-002022,CUS-00392,2025-02-16,Shoes,32.38,24.18,8.2,9.32,1,0,CMP-034,Email,Desktop,Spain
ORD-002023,CUS-00392,2025-05-30,Shoes,74.43,62.38,12.05,33.12,1,0,CMP-106,Meta Ads,Desktop,Spain
ORD-002024,CUS-00392,2025-09-18,Jeans,51.5,49.03,2.48,27.57,1,0,CMP-003,TikTok Ads,Desktop,Spain
ORD-002025,CUS-00393,2025-08-08,Beauty,28.98,15.9,13.08,8.87,2,0,CMP-040,TikTok Ads,Mobile,Netherlands
ORD-002026,CUS-00393,2025-11-02,Beauty,20.36,12.29,8.07,8.9,1,0,CMP-013,Affiliate,Mobile,Netherlands
ORD-002027,CUS-00393,2025-12-04,Jeans,33.07,30.75,2.32,16.52,1,0,CMP-044,Email,Mobile,Netherlands
ORD-002028,CUS-00394,2024-01-23,Accessories,33.28,17.21,16.07,4.97,1,0,CMP-105,Meta Ads,Mobile,Poland
ORD-002029,CUS-00394,2024-03-02,Beauty,30.13,13.64,16.49,2.34,1,0,CMP-077,Organic Search,Mobile,Poland
ORD-002030,CUS-00394,2024-03-10,Beauty,42.25,19.27,22.98,3.62,1,0,CMP-077,Organic Search,Mobile,Poland
ORD-002031,CUS-00394,2024-07-18,Beauty,107.82,49.98,57.84,11.19,3,0,CMP-044,Email,Mobile,Poland
ORD-002032,CUS-00394,2024-10-08,Beauty,88.88,40.64,48.24,7.87,3,0,CMP-097,Display Ads,Mobile,Poland
ORD-002033,CUS-00394,2024-10-25,Sportswear,63.69,39.8,23.89,6.13,1,0,CMP-032,Google Search,Mobile,Poland
ORD-002034,CUS-00395,2023-10-27,Bags,84.67,44.89,39.78,0.02,1,0,CMP-054,Google Search,Tablet,Germany
ORD-002035,CUS-00395,2024-04-02,Sportswear,54.95,31.75,23.2,0.76,1,0,CMP-090,Organic Search,Tablet,Germany
ORD-002036,CUS-00395,2024-07-03,Jackets,135.89,91.95,43.94,17.35,1,0,CMP-087,Organic Search,Tablet,Germany
ORD-002037,CUS-00395,2024-07-09,Jackets,97.09,62.43,34.66,6.96,1,0,CMP-009,Google Search,Tablet,Germany
ORD-002038,CUS-00395,2024-08-04,Beauty,27.68,13.09,14.6,3.47,1,0,CMP-103,Organic Search,Tablet,Germany
ORD-002039,CUS-00395,2024-12-27,Jackets,162.88,101.42,61.46,6.15,2,0,CMP-020,Display Ads,Tablet,Germany
ORD-002040,CUS-00395,2025-06-15,Beauty,37.33,17.51,19.82,4.37,2,0,CMP-054,Google Search,Tablet,Germany
ORD-002041,CUS-00395,2025-07-15,Jeans,54.06,35.45,18.61,3.12,1,0,CMP-022,Email,Tablet,Germany
ORD-002042,CUS-00395,2025-07-15,Accessories,22.94,11.66,11.28,2.97,1,0,CMP-103,Organic Search,Tablet,Germany
ORD-002043,CUS-00395,2025-09-27,Jackets,136.93,92.17,44.76,16.69,1,0,CMP-107,Meta Ads,Tablet,Germany
ORD-002044,CUS-00396,2025-04-09,Dresses,50.88,29.43,21.45,2.62,1,0,CMP-043,Affiliate,Mobile,Spain
ORD-002045,CUS-00397,2025-11-18,Accessories,18.45,9.27,9.18,2.16,1,0,CMP-078,Meta Ads,Mobile,Spain
ORD-002046,CUS-00398,2024-01-28,Sportswear,42.94,35.72,3.38,19.72,1,1,CMP-105,Meta Ads,Desktop,Poland
ORD-002047,CUS-00398,2024-02-17,Sportswear,35.78,27.35,8.42,12.21,1,0,CMP-108,Email,Desktop,Poland
ORD-002048,CUS-00398,2025-01-11,Sportswear,144.88,108.23,36.66,44.99,2,0,CMP-032,Google Search,Desktop,Poland
ORD-002049,CUS-00398,2025-02-07,Sportswear,60.73,40.77,19.96,10.8,1,0,CMP-094,Email,Desktop,Poland
ORD-002050,CUS-00398,2025-04-04,Sportswear,97.98,80.3,17.68,42.89,2,0,CMP-085,Email,Desktop,Poland
ORD-002051,CUS-00398,2025-07-26,Sportswear,72.78,55.14,17.64,23.95,1,0,CMP-012,Affiliate,Desktop,Poland
ORD-002052,CUS-00399,2024-06-07,Sportswear,106.74,68.54,38.2,13.5,2,0,CMP-082,TikTok Ads,Mobile,UK
ORD-002053,CUS-00399,2024-11-23,Bags,187.98,111.15,76.83,21.73,2,0,CMP-029,Email,Mobile,UK
ORD-002054,CUS-00399,2025-01-20,Sportswear,49.6,33.53,16.07,9.23,1,0,CMP-100,Google Search,Mobile,UK
ORD-002055,CUS-00399,2025-05-26,Sportswear,155.56,94.9,60.67,10.92,3,0,CMP-002,TikTok Ads,Mobile,UK
ORD-002056,CUS-00400,2024-10-02,Beauty,31.49,14.48,17.01,2.99,1,0,CMP-108,Email,Mobile,France
ORD-002057,CUS-00400,2024-10-07,Accessories,22.72,12.17,10.55,4.32,1,0,CMP-051,Display Ads,Mobile,France
ORD-002058,CUS-00400,2024-11-10,Accessories,58.18,28.5,29.68,5.16,2,0,CMP-050,Meta Ads,Mobile,France
ORD-002059,CUS-00401,2025-09-07,Accessories,29.65,16.17,13.48,6.28,1,0,CMP-028,Display Ads,Mobile,Italy
ORD-002060,CUS-00402,2024-03-25,Jeans,121.83,75.79,46.05,0.41,2,0,CMP-003,TikTok Ads,Mobile,Italy
ORD-002061,CUS-00402,2024-06-22,Jeans,79.19,52.89,26.3,6.11,1,0,CMP-120,Google Search,Mobile,Italy
ORD-002062,CUS-00402,2024-10-11,Jeans,70.77,50.14,20.63,10.11,1,0,CMP-003,TikTok Ads,Mobile,Italy
ORD-002063,CUS-00402,2025-04-28,Dresses,107.74,67.78,35.68,15.48,1,1,CMP-120,Google Search,Mobile,Italy
ORD-002064,CUS-00402,2025-06-10,Beauty,26.77,11.26,15.5,0.05,1,0,CMP-117,Organic Search,Mobile,Italy
ORD-002065,CUS-00402,2025-10-20,Sportswear,54.7,32.56,22.14,2.42,1,0,CMP-092,Meta Ads,Mobile,Italy
ORD-002066,CUS-00403,2025-07-11,Sportswear,69.49,46.83,22.66,12.66,1,0,CMP-114,Google Search,Desktop,France
ORD-002067,CUS-00403,2025-07-12,Beauty,37.54,18.77,18.77,7.15,1,0,CMP-067,Email,Desktop,France
ORD-002068,CUS-00403,2025-07-19,Bags,97.16,55.73,41.43,7.99,1,0,CMP-030,Affiliate,Desktop,France
ORD-002069,CUS-00403,2025-07-23,Dresses,144.42,92.55,51.88,23.84,2,0,CMP-047,Organic Search,Desktop,France
ORD-002070,CUS-00403,2025-08-10,Sportswear,51.81,33.57,18.24,7.08,1,0,CMP-065,Affiliate,Desktop,France
ORD-002071,CUS-00403,2025-08-13,Sportswear,114.08,80.43,33.65,27.03,2,0,CMP-047,Organic Search,Desktop,France
ORD-002072,CUS-00403,2025-08-14,Sportswear,139.28,88.95,50.32,16.78,2,0,CMP-067,Email,Desktop,France
ORD-002073,CUS-00403,2025-08-16,Jeans,63.92,48.24,15.68,13.88,1,0,CMP-065,Affiliate,Desktop,France
ORD-002074,CUS-00403,2025-08-17,Bags,236.52,145.67,90.86,38.32,3,0,CMP-114,Google Search,Desktop,France
ORD-002075,CUS-00403,2025-08-31,Sportswear,56.59,36.59,20.0,7.61,1,0,CMP-050,Meta Ads,Desktop,France
ORD-002076,CUS-00403,2025-09-03,Sportswear,27.41,17.28,10.12,2.92,1,0,CMP-114,Google Search,Desktop,France
ORD-002077,CUS-00403,2025-09-17,Sportswear,87.68,56.76,30.92,11.9,1,0,CMP-114,Google Search,Desktop,France
ORD-002078,CUS-00404,2023-06-02,Bags,292.21,177.84,114.37,43.33,2,0,CMP-093,Meta Ads,Mobile,UK
ORD-002079,CUS-00404,2024-03-18,Bags,80.85,51.19,29.65,15.75,1,0,CMP-110,Google Search,Mobile,UK
ORD-002080,CUS-00405,2024-11-22,Bags,79.82,48.27,31.55,11.26,1,0,CMP-108,Email,Mobile,France
ORD-002081,CUS-00406,2025-07-26,Sportswear,70.04,43.7,26.33,6.63,1,0,CMP-120,Google Search,Mobile,Italy
ORD-002082,CUS-00406,2025-10-12,Sportswear,51.43,36.09,15.35,11.88,1,0,CMP-089,TikTok Ads,Mobile,Italy
ORD-002083,CUS-00406,2025-10-16,Sportswear,45.61,28.15,17.47,3.77,1,0,CMP-118,Email,Mobile,Italy
ORD-002084,CUS-00406,2025-10-25,Sportswear,57.15,34.91,22.23,4.11,1,0,CMP-028,Display Ads,Mobile,Italy
ORD-002085,CUS-00407,2024-08-05,Dresses,100.06,55.37,39.04,0.61,1,1,CMP-066,Google Search,Mobile,Spain
ORD-002086,CUS-00407,2025-01-20,Sportswear,45.77,31.06,14.71,8.72,1,0,CMP-037,Organic Search,Mobile,Spain
ORD-002087,CUS-00407,2025-07-27,Dresses,113.24,73.02,40.22,19.53,2,0,CMP-043,Affiliate,Mobile,Spain
ORD-002088,CUS-00407,2025-08-07,Dresses,69.57,40.85,28.72,4.7,1,0,CMP-094,Email,Mobile,Spain
ORD-002089,CUS-00407,2025-09-24,Sportswear,38.35,22.0,16.34,0.26,1,0,CMP-085,Email,Mobile,Spain
ORD-002090,CUS-00408,2024-11-10,Accessories,24.67,13.4,11.28,5.09,1,0,CMP-062,TikTok Ads,Mobile,Germany
ORD-002091,CUS-00408,2024-12-25,Accessories,33.53,18.99,14.54,8.67,1,0,CMP-016,Organic Search,Mobile,Germany
ORD-002092,CUS-00408,2024-12-29,Accessories,117.43,60.19,57.24,16.31,2,0,CMP-025,Meta Ads,Mobile,Germany
ORD-002093,CUS-00408,2025-01-18,Accessories,19.07,11.85,7.22,7.26,1,0,CMP-083,Email,Mobile,Germany
ORD-002094,CUS-00409,2024-04-21,Accessories,43.03,21.4,21.64,4.51,1,0,CMP-083,Email,Mobile,Spain
ORD-002095,CUS-00409,2024-12-06,Accessories,63.55,29.95,33.6,3.0,2,0,CMP-095,Affiliate,Mobile,Spain
ORD-002096,CUS-00409,2024-12-12,Accessories,37.1,16.95,20.15,0.56,1,0,CMP-039,TikTok Ads,Mobile,Spain
ORD-002097,CUS-00409,2025-08-18,Accessories,29.37,14.53,14.84,2.92,1,0,CMP-037,Organic Search,Mobile,Spain
ORD-002098,CUS-00409,2025-12-11,Beauty,22.94,10.01,12.93,0.88,1,0,CMP-108,Email,Mobile,Spain
ORD-002099,CUS-00410,2024-07-25,Bags,94.76,58.46,36.3,15.54,1,0,CMP-093,Meta Ads,Mobile,UK
ORD-002100,CUS-00410,2025-02-24,Sportswear,53.36,35.62,17.74,9.14,1,0,CMP-053,Organic Search,Mobile,UK
ORD-002101,CUS-00410,2025-07-26,Sportswear,68.65,57.7,10.95,32.58,2,0,CMP-033,Affiliate,Mobile,UK
ORD-002102,CUS-00410,2025-09-24,Shoes,38.39,32.25,1.14,17.21,1,1,CMP-053,Organic Search,Mobile,UK
ORD-002103,CUS-00410,2025-10-04,Shoes,130.27,90.06,40.21,25.01,2,0,CMP-093,Meta Ads,Mobile,UK
ORD-002104,CUS-00410,2025-10-05,Sportswear,41.22,32.62,8.6,16.01,1,0,CMP-098,Email,Mobile,UK
ORD-002105,CUS-00411,2025-02-11,Accessories,43.27,21.1,22.17,3.62,1,0,CMP-053,Organic Search,Desktop,UK
ORD-002106,CUS-00411,2025-05-27,Accessories,42.64,19.26,23.38,0.16,1,0,CMP-053,Organic Search,Desktop,UK
ORD-002107,CUS-00411,2025-06-03,Accessories,23.02,10.83,7.0,1.06,1,1,CMP-033,Affiliate,Desktop,UK
ORD-002108,CUS-00411,2025-06-26,Jackets,109.16,65.66,43.49,0.28,1,0,CMP-033,Affiliate,Desktop,UK
ORD-002109,CUS-00411,2025-09-17,Accessories,65.7,35.09,30.61,12.29,2,0,CMP-053,Organic Search,Desktop,UK
ORD-002110,CUS-00411,2025-10-09,Shoes,145.36,94.03,51.34,16.75,2,0,CMP-093,Meta Ads,Desktop,UK
ORD-002111,CUS-00411,2025-10-24,Jackets,99.36,68.43,30.93,14.69,1,0,CMP-100,Google Search,Desktop,UK
ORD-002112,CUS-00411,2025-10-28,Accessories,20.55,10.62,9.94,3.04,1,0,CMP-053,Organic Search,Desktop,UK
ORD-002113,CUS-00412,2024-11-16,Sportswear,47.25,31.27,15.98,7.61,1,0,CMP-093,Meta Ads,Mobile,Spain
ORD-002114,CUS-00412,2025-01-02,Shoes,119.9,70.32,41.24,1.34,1,1,CMP-066,Google Search,Mobile,Spain
ORD-002115,CUS-00412,2025-02-19,Shoes,57.28,39.28,18.0,10.44,1,0,CMP-066,Google Search,Mobile,Spain
ORD-002116,CUS-00412,2025-02-27,Shoes,71.79,45.05,26.75,5.88,1,0,CMP-075,Email,Mobile,Spain
ORD-002117,CUS-00412,2025-03-19,Shoes,195.1,113.74,73.86,1.0,3,1,CMP-095,Affiliate,Mobile,Spain
ORD-002118,CUS-00412,2025-11-02,Accessories,36.63,19.08,17.56,5.76,1,0,CMP-108,Email,Mobile,Spain
ORD-002119,CUS-00412,2025-11-13,Jeans,105.71,68.64,37.07,5.0,2,0,CMP-066,Google Search,Mobile,Spain
ORD-002120,CUS-00413,2025-12-12,Sportswear,124.68,75.81,48.88,8.31,3,0,CMP-078,Meta Ads,Mobile,Spain
ORD-002121,CUS-00413,2025-12-12,Sportswear,53.66,33.59,20.07,5.27,1,0,CMP-066,Google Search,Mobile,Spain
ORD-002122,CUS-00413,2025-12-12,Sportswear,72.9,46.32,26.58,8.36,2,0,CMP-066,Google Search,Mobile,Spain
ORD-002123,CUS-00414,2025-11-27,Sportswear,128.56,89.14,39.42,27.83,2,0,CMP-042,Google Search,Mobile,Germany
ORD-002124,CUS-00414,2025-11-28,Shoes,140.44,94.24,46.2,22.05,2,0,CMP-083,Email,Mobile,Germany
ORD-002125,CUS-00415,2025-11-14,Sportswear,37.78,26.51,11.27,8.73,1,0,CMP-093,Meta Ads,Mobile,UK
ORD-002126,CUS-00415,2025-11-27,Sportswear,173.39,125.19,43.55,46.23,3,1,CMP-093,Meta Ads,Mobile,UK
ORD-002127,CUS-00415,2025-12-14,Beauty,34.94,17.98,16.96,7.88,1,0,CMP-002,TikTok Ads,Mobile,UK
ORD-002128,CUS-00416,2025-10-10,Sportswear,70.97,51.63,19.34,19.6,1,0,CMP-032,Google Search,Mobile,Poland
ORD-002129,CUS-00417,2023-11-15,Dresses,65.33,38.2,27.13,4.13,1,0,CMP-035,Meta Ads,Desktop,Germany
ORD-002130,CUS-00417,2024-08-22,Dresses,67.1,39.11,27.99,4.0,1,0,CMP-026,Meta Ads,Desktop,Germany
ORD-002131,CUS-00417,2024-09-30,Dresses,113.46,66.22,41.32,6.94,1,1,CMP-001,Google Search,Desktop,Germany
ORD-002132,CUS-00417,2024-10-05,Dresses,76.11,42.31,29.47,0.82,1,1,CMP-085,Email,Desktop,Germany
ORD-002133,CUS-00417,2024-10-24,Dresses,129.69,77.37,52.31,10.99,2,0,CMP-090,Organic Search,Desktop,Germany
ORD-002134,CUS-00417,2024-12-18,Dresses,89.89,49.55,40.34,0.2,1,0,CMP-085,Email,Desktop,Germany
ORD-002135,CUS-00417,2025-07-17,Beauty,121.67,51.68,69.99,1.38,3,0,CMP-035,Meta Ads,Desktop,Germany
ORD-002136,CUS-00417,2025-10-02,Dresses,91.38,53.45,31.09,5.79,1,1,CMP-085,Email,Desktop,Germany
ORD-002137,CUS-00418,2025-09-27,Accessories,39.26,22.11,17.14,9.89,1,0,CMP-050,Meta Ads,Mobile,France
ORD-002138,CUS-00418,2025-10-07,Accessories,75.08,40.47,34.61,14.86,2,0,CMP-006,Affiliate,Mobile,France
ORD-002139,CUS-00418,2025-11-10,Accessories,27.31,13.06,14.26,1.7,1,0,CMP-108,Email,Mobile,France
ORD-002140,CUS-00418,2025-11-14,Accessories,30.03,15.98,14.05,5.48,1,0,CMP-047,Organic Search,Mobile,France
ORD-002141,CUS-00418,2025-11-24,Accessories,24.85,13.86,4.77,5.94,1,1,CMP-006,Affiliate,Mobile,France
ORD-002142,CUS-00419,2025-12-13,Sportswear,49.81,33.58,16.23,9.11,1,0,CMP-046,Affiliate,Mobile,Poland
ORD-002143,CUS-00419,2025-12-14,Sportswear,63.78,38.85,24.93,4.38,1,0,CMP-077,Organic Search,Mobile,Poland
ORD-002144,CUS-00420,2025-11-19,Sportswear,62.99,42.3,20.69,11.22,1,0,CMP-018,Meta Ads,Mobile,Netherlands
ORD-002145,CUS-00420,2025-11-19,Sportswear,122.34,79.2,43.14,16.6,2,0,CMP-115,Email,Mobile,Netherlands
ORD-002146,CUS-00420,2025-11-19,Sportswear,53.48,35.28,18.2,8.41,1,0,CMP-013,Affiliate,Mobile,Netherlands
ORD-002147,CUS-00421,2024-05-03,Jackets,128.58,83.33,39.35,10.31,1,1,CMP-086,Meta Ads,Mobile,France
ORD-002148,CUS-00421,2024-06-10,Jackets,100.41,60.74,39.67,0.83,1,0,CMP-108,Email,Mobile,France
ORD-002149,CUS-00421,2024-08-03,Jackets,159.4,102.24,49.38,11.0,1,1,CMP-113,Google Search,Mobile,France
ORD-002150,CUS-00421,2025-05-03,Accessories,22.22,10.95,11.27,2.11,1,0,CMP-050,Meta Ads,Mobile,France
ORD-002151,CUS-00421,2025-06-04,Jackets,148.83,99.43,49.4,16.89,1,0,CMP-108,Email,Mobile,France
ORD-002152,CUS-00421,2025-07-22,Jackets,186.69,121.11,65.58,15.17,2,0,CMP-047,Organic Search,Mobile,France
ORD-002153,CUS-00421,2025-08-07,Jackets,92.68,58.94,33.74,5.55,1,0,CMP-047,Organic Search,Mobile,France
ORD-002154,CUS-00422,2023-09-23,Shoes,135.77,86.94,48.83,14.13,2,0,CMP-073,Organic Search,Mobile,Germany
ORD-002155,CUS-00422,2024-01-23,Bags,315.73,183.33,132.4,30.18,2,0,CMP-022,Email,Mobile,Germany
ORD-002156,CUS-00423,2025-08-06,Shoes,116.93,76.1,40.83,14.28,2,0,CMP-002,TikTok Ads,Mobile,UK
ORD-002157,CUS-00423,2025-09-08,Shoes,99.61,59.4,40.21,2.8,1,0,CMP-093,Meta Ads,Mobile,UK
ORD-002158,CUS-00423,2025-10-12,Jeans,70.09,45.34,24.75,3.04,1,0,CMP-100,Google Search,Mobile,UK
ORD-002159,CUS-00423,2025-12-05,Shoes,73.7,43.96,29.74,2.1,1,0,CMP-098,Email,Mobile,UK
ORD-002160,CUS-00424,2024-03-16,Shoes,69.39,43.39,26.0,5.41,1,0,CMP-108,Email,Mobile,France
ORD-002161,CUS-00424,2024-03-30,Shoes,105.77,67.05,38.72,9.83,1,0,CMP-104,TikTok Ads,Mobile,France
ORD-002162,CUS-00424,2024-04-28,Sportswear,37.35,27.42,9.93,10.76,1,0,CMP-113,Google Search,Mobile,France
ORD-002163,CUS-00424,2024-09-17,Shoes,78.22,55.85,17.6,18.08,1,1,CMP-039,TikTok Ads,Mobile,France
ORD-002164,CUS-00424,2024-10-03,Shoes,116.98,73.45,43.53,9.66,2,0,CMP-104,TikTok Ads,Mobile,France
ORD-002165,CUS-00424,2024-11-19,Bags,93.28,58.56,34.71,17.22,1,0,CMP-006,Affiliate,Mobile,France
ORD-002166,CUS-00425,2025-02-23,Sportswear,82.24,50.04,32.2,5.55,2,0,CMP-110,Google Search,Desktop,UK
ORD-002167,CUS-00425,2025-03-26,Bags,123.11,70.79,52.32,10.46,1,0,CMP-100,Google Search,Desktop,UK
ORD-002168,CUS-00425,2025-04-28,Bags,82.54,49.28,33.26,10.44,1,0,CMP-091,Email,Desktop,UK
ORD-002169,CUS-00425,2025-06-18,Bags,153.39,81.93,71.46,1.2,2,0,CMP-053,Organic Search,Desktop,UK
ORD-002170,CUS-00425,2025-07-17,Bags,74.66,41.32,33.34,3.3,1,0,CMP-100,Google Search,Desktop,UK
ORD-002171,CUS-00425,2025-08-21,Accessories,89.38,41.58,47.81,3.01,2,0,CMP-060,TikTok Ads,Desktop,UK
ORD-002172,CUS-00425,2025-11-04,Bags,105.21,61.19,44.02,10.24,1,0,CMP-049,Google Search,Desktop,UK
ORD-002173,CUS-00426,2023-11-06,Bags,101.47,56.95,44.52,5.97,1,0,CMP-041,Organic Search,Mobile,Netherlands
ORD-002174,CUS-00426,2025-01-04,Bags,61.49,32.69,28.8,0.19,1,0,CMP-004,Affiliate,Mobile,Netherlands
ORD-002175,CUS-00426,2025-02-16,Jeans,59.05,37.34,21.71,1.17,1,0,CMP-075,Email,Mobile,Netherlands
ORD-002176,CUS-00426,2025-03-28,Bags,254.85,136.85,118.0,3.35,2,0,CMP-081,Google Search,Mobile,Netherlands
ORD-002177,CUS-00426,2025-03-29,Bags,81.99,46.43,35.56,5.61,1,0,CMP-038,TikTok Ads,Mobile,Netherlands
ORD-002178,CUS-00426,2025-04-12,Shoes,102.32,59.72,42.6,0.64,1,0,CMP-081,Google Search,Mobile,Netherlands
ORD-002179,CUS-00426,2025-05-30,Beauty,21.75,9.47,12.28,0.79,1,0,CMP-081,Google Search,Mobile,Netherlands
ORD-002180,CUS-00426,2025-08-22,Bags,70.77,37.66,33.11,0.29,1,0,CMP-044,Email,Mobile,Netherlands
ORD-002181,CUS-00427,2025-09-02,Dresses,64.1,44.66,19.44,17.1,1,0,CMP-005,Meta Ads,Desktop,Italy
ORD-002182,CUS-00427,2025-10-29,Sportswear,53.66,36.48,17.18,10.34,1,0,CMP-078,Meta Ads,Desktop,Italy
ORD-002183,CUS-00427,2025-11-21,Beauty,41.26,19.64,21.62,5.5,2,0,CMP-078,Meta Ads,Desktop,Italy
ORD-002184,CUS-00428,2025-02-16,Sportswear,45.26,34.82,10.45,15.82,1,0,CMP-005,Meta Ads,Desktop,Italy
ORD-002185,CUS-00428,2025-03-21,Sportswear,49.76,43.71,6.05,26.92,1,0,CMP-118,Email,Desktop,Italy
ORD-002186,CUS-00428,2025-07-12,Sportswear,54.12,40.9,13.22,17.64,1,0,CMP-092,Meta Ads,Desktop,Italy
ORD-002187,CUS-00428,2025-09-01,Sportswear,49.79,34.77,15.02,11.2,1,0,CMP-092,Meta Ads,Desktop,Italy
ORD-002188,CUS-00429,2025-09-13,Accessories,44.4,22.76,21.64,6.19,1,0,CMP-105,Meta Ads,Desktop,Poland
ORD-002189,CUS-00429,2025-10-09,Accessories,24.16,12.41,11.75,3.41,1,0,CMP-111,TikTok Ads,Desktop,Poland
ORD-002190,CUS-00430,2024-06-09,Bags,75.57,40.68,34.89,1.19,1,0,CMP-059,Affiliate,Mobile,Netherlands
ORD-002191,CUS-00430,2024-06-20,Shoes,109.56,63.77,45.79,0.39,1,0,CMP-044,Email,Mobile,Netherlands
ORD-002192,CUS-00430,2024-07-26,Jeans,45.56,31.93,13.63,5.94,1,0,CMP-044,Email,Mobile,Netherlands
ORD-002193,CUS-00430,2024-10-28,Shoes,71.34,42.44,28.9,1.84,1,0,CMP-075,Email,Mobile,Netherlands
ORD-002194,CUS-00430,2025-02-17,Shoes,100.49,65.02,35.47,11.62,1,0,CMP-041,Organic Search,Mobile,Netherlands
ORD-002195,CUS-00430,2025-05-12,Shoes,65.32,42.38,22.95,7.74,1,0,CMP-026,Meta Ads,Mobile,Netherlands
ORD-002196,CUS-00430,2025-07-02,Bags,115.42,66.95,48.47,10.9,1,0,CMP-041,Organic Search,Mobile,Netherlands
ORD-002197,CUS-00430,2025-08-13,Accessories,21.72,10.79,10.94,2.24,1,0,CMP-104,TikTok Ads,Mobile,Netherlands
ORD-002198,CUS-00431,2023-11-20,Beauty,24.8,12.94,11.86,6.0,1,0,CMP-058,Display Ads,Mobile,Germany
ORD-002199,CUS-00432,2024-10-06,Bags,68.47,39.88,28.6,6.76,1,0,CMP-115,Email,Mobile,Spain
ORD-002200,CUS-00432,2024-10-28,Bags,85.64,48.71,36.93,6.27,1,0,CMP-066,Google Search,Mobile,Spain
ORD-002201,CUS-00432,2024-10-30,Bags,71.54,48.75,22.79,20.44,1,0,CMP-034,Email,Mobile,Spain
ORD-002202,CUS-00432,2024-12-08,Bags,89.09,51.98,37.11,8.99,1,0,CMP-020,Display Ads,Mobile,Spain
ORD-002203,CUS-00432,2025-02-18,Bags,90.01,52.59,37.42,9.21,1,0,CMP-037,Organic Search,Mobile,Spain
ORD-002204,CUS-00432,2025-03-24,Bags,81.23,46.83,34.4,7.13,1,0,CMP-095,Affiliate,Mobile,Spain
ORD-002205,CUS-00432,2025-04-14,Bags,124.72,76.92,47.8,20.42,1,0,CMP-038,TikTok Ads,Mobile,Spain
ORD-002206,CUS-00433,2023-04-15,Jeans,158.71,110.34,40.54,19.26,2,1,CMP-018,Meta Ads,Mobile,Poland
ORD-002207,CUS-00434,2025-09-01,Beauty,24.29,10.83,13.45,1.51,1,0,CMP-018,Meta Ads,Desktop,Poland
ORD-002208,CUS-00434,2025-09-21,Beauty,23.3,10.67,12.64,2.09,1,0,CMP-105,Meta Ads,Desktop,Poland
ORD-002209,CUS-00435,2024-04-22,Dresses,136.26,82.29,53.96,13.37,2,0,CMP-092,Meta Ads,Desktop,Italy
ORD-002210,CUS-00435,2024-05-24,Dresses,70.85,49.37,21.48,18.91,1,0,CMP-078,Meta Ads,Desktop,Italy
ORD-002211,CUS-00435,2024-09-10,Dresses,71.25,49.92,21.33,19.51,1,0,CMP-118,Email,Desktop,Italy
ORD-002212,CUS-00435,2024-11-16,Dresses,76.76,52.88,23.88,19.38,1,0,CMP-028,Display Ads,Desktop,Italy
ORD-002213,CUS-00435,2025-03-09,Dresses,77.72,56.71,21.01,25.39,2,0,CMP-028,Display Ads,Desktop,Italy
ORD-002214,CUS-00435,2025-05-07,Dresses,68.66,40.31,28.36,4.62,1,0,CMP-118,Email,Desktop,Italy
ORD-002215,CUS-00436,2024-11-20,Sportswear,36.39,30.12,6.27,16.46,1,0,CMP-106,Meta Ads,Mobile,France
ORD-002216,CUS-00436,2025-03-08,Dresses,64.49,41.79,15.16,11.48,1,1,CMP-047,Organic Search,Mobile,France
ORD-002217,CUS-00436,2025-07-11,Beauty,65.11,33.35,31.76,14.3,2,0,CMP-050,Meta Ads,Mobile,France
ORD-002218,CUS-00436,2025-07-29,Sportswear,78.54,61.26,17.28,28.93,2,0,CMP-050,Meta Ads,Mobile,France
ORD-002219,CUS-00436,2025-09-03,Sportswear,82.71,62.35,20.36,26.68,2,0,CMP-047,Organic Search,Mobile,France
ORD-002220,CUS-00436,2025-10-02,Sportswear,59.56,48.41,11.15,25.37,1,0,CMP-113,Google Search,Mobile,France
ORD-002221,CUS-00436,2025-12-06,Sportswear,115.44,82.23,33.21,28.83,3,0,CMP-113,Google Search,Mobile,France
ORD-002222,CUS-00437,2024-08-08,Dresses,70.45,42.68,27.77,7.15,1,0,CMP-042,Google Search,Mobile,Germany
ORD-002223,CUS-00437,2024-08-19,Dresses,60.17,38.18,22.0,9.24,1,0,CMP-063,Affiliate,Mobile,Germany
