customer_id,age_group,gender,country,customer_type,acquisition_channel,signup_date,product_category_preference,device_type,latent_business_profile
CUS-01329,35-44,Male,Italy,Returning,Organic Search,2024-04-13,Sportswear,Tablet,Champions
CUS-01330,25-34,Female,France,Returning,Organic Search,2024-09-04,Shoes,Mobile,At Risk
CUS-01331,35-44,Female,UK,Returning,Organic Search,2023-09-06,Jeans,Mobile,Hibernating
CUS-01332,25-34,Female,France,Returning,Google Search,2023-07-02,Shoes,Mobile,Potential Loyalists
CUS-01333,18-24,Female,France,Returning,Meta Ads,2023-02-01,Bags,Mobile,Champions
CUS-01334,25-34,Male,France,Returning,Display Ads,2024-10-10,Dresses,Mobile,At Risk
CUS-01335,35-44,Male,Netherlands,Returning,Email,2024-04-08,Shoes,Mobile,High-Value Customers
CUS-01336,55+,Non-binary/Other,Germany,Returning,Google Search,2024-08-04,Accessories,Mobile,Loyal Customers
CUS-01337,18-24,Female,France,Returning,Google Search,2024-01-25,Jeans,Desktop,Loyal Customers
CUS-01338,45-54,Female,Italy,Returning,Email,2023-09-21,Shoes,Mobile,Loyal Customers
CUS-01339,45-54,Female,Germany,New,TikTok Ads,2025-11-17,Accessories,Mobile,New Customers
CUS-01340,25-34,Female,Germany,Returning,Meta Ads,2023-02-17,Dresses,Mobile,At Risk
CUS-01341,35-44,Male,Germany,Returning,Google Search,2023-01-10,Jeans,Desktop,Hibernating
CUS-01342,45-54,Female,Germany,Returning,Meta Ads,2024-09-27,Beauty,Mobile,Hibernating
CUS-01343,18-24,Female,Italy,Returning,Meta Ads,2024-08-24,Jeans,Desktop,Discount Seekers
CUS-01344,25-34,Female,Poland,Returning,Google Search,2024-11-01,Jeans,Mobile,Hibernating
CUS-01345,18-24,Female,UK,Returning,Affiliate,2023-04-01,Accessories,Mobile,Loyal Customers
CUS-01346,35-44,Female,UK,New,Affiliate,2025-09-30,Sportswear,Desktop,New Customers
CUS-01347,18-24,Male,Italy,Returning,Organic Search,2024-05-17,Accessories,Mobile,Potential Loyalists
CUS-01348,35-44,Male,Italy,Returning,Organic Search,2023-07-19,Accessories,Mobile,Potential Loyalists
CUS-01349,25-34,Male,Germany,Returning,Email,2023-08-18,Dresses,Tablet,Discount Seekers
CUS-01350,35-44,Male,Germany,Returning,TikTok Ads,2024-12-13,Bags,Mobile,At Risk
CUS-01351,25-34,Female,Italy,Returning,Email,2023-09-13,Dresses,Desktop,High-Value Customers
CUS-01352,45-54,Female,Spain,Returning,TikTok Ads,2023-08-30,Shoes,Mobile,Potential Loyalists
CUS-01353,45-54,Female,Italy,New,Google Search,2025-10-14,Accessories,Desktop,New Customers
CUS-01354,35-44,Female,Germany,New,Meta Ads,2025-09-01,Beauty,Desktop,New Customers
CUS-01355,55+,Male,Italy,Returning,Email,2023-08-19,Jeans,Tablet,Loyal Customers
CUS-01356,25-34,Male,Poland,Returning,Email,2025-03-15,Jeans,Mobile,Loyal Customers
CUS-01357,35-44,Female,Spain,New,Meta Ads,2025-12-14,Shoes,Mobile,New Customers
CUS-01358,25-34,Male,Germany,Returning,Organic Search,2023-09-03,Bags,Mobile,Champions
CUS-01359,35-44,Female,Poland,Returning,TikTok Ads,2024-07-31,Sportswear,Mobile,Discount Seekers
CUS-01360,55+,Male,Poland,Returning,Meta Ads,2023-02-12,Accessories,Mobile,Loyal Customers
CUS-01361,25-34,Male,UK,Returning,Email,2024-10-21,Shoes,Mobile,Loyal Customers
CUS-01362,35-44,Female,Italy,Returning,Organic Search,2023-12-03,Jeans,Mobile,Hibernating
CUS-01363,55+,Female,Italy,Returning,Meta Ads,2024-11-13,Sportswear,Mobile,Champions
CUS-01364,35-44,Male,Italy,Returning,Affiliate,2025-01-30,Shoes,Mobile,Discount Seekers
CUS-01365,18-24,Female,Italy,Returning,Google Search,2023-07-27,Accessories,Mobile,Hibernating
CUS-01366,35-44,Female,Germany,Returning,Google Search,2023-02-02,Jackets,Mobile,Champions
CUS-01367,55+,Female,France,Returning,Email,2023-11-26,Shoes,Mobile,At Risk
CUS-01368,18-24,Male,Poland,Returning,TikTok Ads,2024-02-22,Dresses,Mobile,At Risk
CUS-01369,18-24,Female,Spain,Returning,Meta Ads,2024-09-16,Accessories,Mobile,Hibernating
CUS-01370,18-24,Female,France,Returning,Email,2024-03-07,Accessories,Mobile,Hibernating
CUS-01371,35-44,Female,Germany,Returning,Organic Search,2023-09-22,Jeans,Desktop,Hibernating
CUS-01372,25-34,Female,Germany,Returning,Organic Search,2023-09-28,Dresses,Mobile,At Risk
CUS-01373,18-24,Female,UK,Returning,Meta Ads,2023-12-22,Sportswear,Mobile,Potential Loyalists
CUS-01374,35-44,Male,Netherlands,Returning,Display Ads,2023-08-03,Bags,Tablet,At Risk
CUS-01375,25-34,Female,Italy,Returning,Affiliate,2024-09-02,Bags,Mobile,High-Value Customers
CUS-01376,45-54,Male,France,Returning,Google Search,2024-04-13,Bags,Mobile,At Risk
CUS-01377,35-44,Female,UK,Returning,TikTok Ads,2024-10-02,Jeans,Mobile,At Risk
CUS-01378,55+,Female,Netherlands,New,Google Search,2025-06-17,Accessories,Mobile,New Customers
CUS-01379,35-44,Male,Spain,Returning,Meta Ads,2023-02-28,Shoes,Desktop,Hibernating
CUS-01380,45-54,Male,Netherlands,Returning,Affiliate,2024-04-20,Jackets,Mobile,High-Value Customers
CUS-01381,25-34,Male,Italy,Returning,TikTok Ads,2023-07-31,Jeans,Desktop,Loyal Customers
CUS-01382,45-54,Male,Germany,Returning,Google Search,2023-06-02,Shoes,Desktop,Loyal Customers
CUS-01383,55+,Female,Germany,New,Google Search,2025-09-08,Beauty,Desktop,New Customers
CUS-01384,45-54,Male,Italy,New,Google Search,2025-07-16,Shoes,Mobile,New Customers
CUS-01385,25-34,Male,Netherlands,New,TikTok Ads,2025-12-12,Sportswear,Mobile,New Customers
CUS-01386,35-44,Male,France,Returning,Email,2024-02-10,Sportswear,Mobile,Champions
CUS-01387,35-44,Male,Germany,Returning,Organic Search,2025-07-31,Accessories,Mobile,Potential Loyalists
CUS-01388,18-24,Male,Italy,Returning,TikTok Ads,2024-06-26,Shoes,Mobile,At Risk
CUS-01389,25-34,Female,France,Returning,TikTok Ads,2023-03-03,Dresses,Mobile,At Risk
CUS-01390,25-34,Female,Netherlands,Returning,TikTok Ads,2023-01-02,Shoes,Mobile,At Risk
CUS-01391,45-54,Female,France,Returning,Organic Search,2023-02-17,Shoes,Desktop,Hibernating
CUS-01392,35-44,Male,Spain,Returning,Google Search,2024-08-27,Jeans,Mobile,At Risk
CUS-01393,25-34,Male,France,Returning,Meta Ads,2023-01-02,Beauty,Mobile,Hibernating
CUS-01394,45-54,Male,Netherlands,Returning,Display Ads,2023-07-18,Bags,Mobile,At Risk
CUS-01395,45-54,Male,UK,New,Display Ads,2025-08-18,Beauty,Mobile,New Customers
CUS-01396,35-44,Female,Netherlands,Returning,Organic Search,2023-03-21,Bags,Mobile,At Risk
CUS-01397,25-34,Female,Germany,Returning,Google Search,2023-05-22,Jeans,Mobile,Loyal Customers
CUS-01398,18-24,Female,UK,Returning,Google Search,2025-06-27,Beauty,Tablet,Potential Loyalists
CUS-01399,45-54,Female,Spain,New,Google Search,2025-06-30,Sportswear,Mobile,New Customers
CUS-01400,25-34,Male,Italy,Returning,Meta Ads,2024-05-29,Sportswear,Mobile,Discount Seekers
CUS-01401,25-34,Female,Germany,Returning,Display Ads,2024-08-30,Bags,Mobile,At Risk
CUS-01402,35-44,Female,UK,Returning,Organic Search,2024-02-14,Sportswear,Mobile,Champions
CUS-01403,25-34,Male,Italy,Returning,TikTok Ads,2023-11-02,Jeans,Mobile,At Risk
CUS-01404,45-54,Female,Poland,Returning,Organic Search,2024-10-18,Dresses,Mobile,Loyal Customers
CUS-01405,35-44,Male,Germany,Returning,Organic Search,2024-07-25,Shoes,Mobile,Hibernating
CUS-01406,25-34,Female,Poland,Returning,TikTok Ads,2023-08-14,Shoes,Mobile,Hibernating
CUS-01407,25-34,Male,Netherlands,Returning,Google Search,2023-02-08,Bags,Mobile,At Risk
CUS-01408,55+,Female,Italy,Returning,Email,2024-05-17,Bags,Mobile,At Risk
CUS-01409,25-34,Female,UK,Returning,Organic Search,2025-07-10,Beauty,Mobile,Potential Loyalists
CUS-01410,18-24,Female,Poland,New,Meta Ads,2025-11-01,Accessories,Mobile,New Customers
CUS-01411,18-24,Female,Spain,Returning,Affiliate,2024-08-20,Sportswear,Mobile,Discount Seekers
CUS-01412,35-44,Male,UK,Returning,Organic Search,2024-03-16,Beauty,Mobile,Hibernating
CUS-01413,55+,Male,Spain,New,Google Search,2025-06-17,Shoes,Mobile,New Customers
CUS-01414,18-24,Male,Spain,Returning,TikTok Ads,2024-03-28,Beauty,Mobile,Potential Loyalists
CUS-01415,35-44,Female,France,Returning,Google Search,2024-12-20,Sportswear,Desktop,Champions
CUS-01416,35-44,Female,Germany,Returning,Meta Ads,2023-06-12,Shoes,Mobile,Loyal Customers
CUS-01417,45-54,Female,Germany,Returning,Organic Search,2025-02-06,Accessories,Mobile,Loyal Customers
CUS-01418,18-24,Male,Poland,Returning,Google Search,2023-12-12,Shoes,Tablet,Potential Loyalists
CUS-01419,55+,Male,Netherlands,Returning,Email,2024-10-01,Sportswear,Desktop,Discount Seekers
CUS-01420,35-44,Male,Germany,New,Google Search,2025-06-21,Beauty,Mobile,New Customers
CUS-01421,25-34,Female,UK,Returning,Email,2023-09-22,Dresses,Mobile,Loyal Customers
CUS-01422,25-34,Female,Germany,Returning,Display Ads,2023-05-09,Shoes,Mobile,Loyal Customers
CUS-01423,35-44,Male,France,Returning,Google Search,2024-08-12,Shoes,Mobile,Potential Loyalists
CUS-01424,25-34,Non-binary/Other,Poland,Returning,Email,2023-06-01,Jeans,Mobile,Hibernating
CUS-01425,55+,Male,Germany,Returning,Google Search,2024-12-28,Beauty,Mobile,Potential Loyalists
CUS-01426,25-34,Female,UK,Returning,Meta Ads,2023-12-31,Shoes,Desktop,Hibernating
CUS-01427,25-34,Male,Italy,Returning,Affiliate,2023-05-10,Jeans,Desktop,Hibernating
CUS-01428,18-24,Female,Italy,Returning,Organic Search,2023-09-25,Shoes,Mobile,Loyal Customers
CUS-01429,35-44,Non-binary/Other,France,Returning,Google Search,2023-12-24,Bags,Desktop,At Risk
CUS-01430,35-44,Male,UK,Returning,Affiliate,2023-09-20,Dresses,Mobile,High-Value Customers
CUS-01431,25-34,Female,Germany,Returning,TikTok Ads,2024-05-21,Shoes,Desktop,Potential Loyalists
CUS-01432,25-34,Female,UK,Returning,Meta Ads,2024-05-01,Jackets,Mobile,Champions
CUS-01433,25-34,Male,Italy,Returning,Google Search,2023-11-11,Sportswear,Mobile,Discount Seekers
CUS-01434,25-34,Male,France,Returning,Meta Ads,2024-04-01,Dresses,Mobile,Discount Seekers
CUS-01435,55+,Female,Spain,New,Google Search,2025-10-02,Accessories,Mobile,New Customers
CUS-01436,45-54,Female,Spain,New,Google Search,2025-12-06,Accessories,Mobile,New Customers
CUS-01437,35-44,Female,Germany,Returning,Organic Search,2024-01-01,Jeans,Mobile,Loyal Customers
CUS-01438,25-34,Female,France,Returning,TikTok Ads,2023-08-01,Accessories,Mobile,Hibernating
CUS-01439,35-44,Male,Italy,New,Meta Ads,2025-11-16,Accessories,Desktop,New Customers
CUS-01440,35-44,Female,Germany,Returning,Email,2023-11-23,Jackets,Mobile,Champions
CUS-01441,35-44,Female,UK,Returning,Email,2024-08-03,Shoes,Desktop,At Risk
CUS-01442,25-34,Male,UK,Returning,Google Search,2023-07-21,Dresses,Mobile,High-Value Customers
CUS-01443,18-24,Female,Spain,Returning,Organic Search,2023-07-12,Accessories,Tablet,Hibernating
CUS-01444,25-34,Male,UK,Returning,Meta Ads,2024-02-20,Shoes,Mobile,Potential Loyalists
CUS-01445,35-44,Female,Germany,Returning,Affiliate,2025-01-20,Bags,Mobile,Champions
CUS-01446,25-34,Male,Italy,Returning,Email,2023-06-18,Dresses,Mobile,Discount Seekers
CUS-01447,25-34,Female,UK,Returning,Affiliate,2025-03-07,Sportswear,Mobile,Discount Seekers
CUS-01448,25-34,Male,Italy,New,Meta Ads,2025-10-19,Beauty,Mobile,New Customers
CUS-01449,18-24,Male,Germany,Returning,Organic Search,2024-10-04,Bags,Mobile,At Risk
CUS-01450,18-24,Female,Italy,New,TikTok Ads,2025-07-06,Shoes,Desktop,New Customers
CUS-01451,35-44,Male,France,Returning,Organic Search,2025-02-16,Beauty,Mobile,Potential Loyalists
CUS-01452,45-54,Female,Germany,Returning,Google Search,2024-08-23,Dresses,Mobile,Loyal Customers
CUS-01453,18-24,Female,UK,Returning,Meta Ads,2023-08-12,Bags,Mobile,Champions
CUS-01454,45-54,Male,UK,Returning,Meta Ads,2025-02-04,Shoes,Mobile,Loyal Customers
CUS-01455,25-34,Male,Spain,Returning,TikTok Ads,2024-07-19,Jeans,Mobile,Discount Seekers
CUS-01456,55+,Female,Netherlands,Returning,Google Search,2023-11-08,Jeans,Desktop,Loyal Customers
CUS-01457,35-44,Female,France,Returning,Email,2023-04-19,Shoes,Mobile,Loyal Customers
CUS-01458,18-24,Male,Germany,New,TikTok Ads,2025-11-30,Shoes,Mobile,New Customers
CUS-01459,25-34,Male,Italy,Returning,Google Search,2023-02-03,Dresses,Desktop,Loyal Customers
CUS-01460,25-34,Female,Spain,Returning,Organic Search,2024-10-18,Shoes,Desktop,Loyal Customers
CUS-01461,18-24,Male,UK,New,TikTok Ads,2025-09-11,Beauty,Tablet,New Customers
CUS-01462,25-34,Male,Italy,Returning,Organic Search,2024-02-25,Sportswear,Mobile,Potential Loyalists
CUS-01463,45-54,Male,Poland,Returning,TikTok Ads,2024-07-25,Dresses,Mobile,At Risk
CUS-01464,25-34,Non-binary/Other,Poland,Returning,TikTok Ads,2025-01-31,Jeans,Tablet,Discount Seekers
CUS-01465,45-54,Male,Italy,Returning,Affiliate,2024-09-16,Dresses,Mobile,Loyal Customers
CUS-01466,25-34,Male,Germany,Returning,Meta Ads,2023-08-09,Sportswear,Desktop,Discount Seekers
CUS-01467,45-54,Female,Germany,Returning,TikTok Ads,2025-01-03,Sportswear,Desktop,Discount Seekers
CUS-01468,45-54,Female,Netherlands,Returning,Meta Ads,2024-03-09,Shoes,Desktop,Hibernating
CUS-01469,25-34,Male,Spain,Returning,Meta Ads,2023-11-19,Shoes,Mobile,At Risk
CUS-01470,55+,Male,Germany,Returning,Affiliate,2023-07-16,Shoes,Mobile,At Risk
CUS-01471,18-24,Female,UK,Returning,Google Search,2024-06-29,Dresses,Mobile,At Risk
CUS-01472,25-34,Female,France,Returning,Organic Search,2024-07-08,Shoes,Desktop,At Risk
CUS-01473,35-44,Male,Italy,Returning,Email,2023-10-20,Jackets,Mobile,Champions
CUS-01474,25-34,Female,Poland,Returning,Google Search,2024-05-11,Bags,Mobile,High-Value Customers
CUS-01475,35-44,Female,Poland,Returning,Meta Ads,2023-11-28,Bags,Mobile,At Risk
CUS-01476,25-34,Male,Germany,Returning,Organic Search,2024-12-19,Jeans,Mobile,Hibernating
CUS-01477,18-24,Male,Germany,Returning,Organic Search,2024-02-02,Accessories,Desktop,Potential Loyalists
CUS-01478,18-24,Male,Italy,Returning,Email,2024-02-04,Bags,Mobile,Champions
CUS-01479,55+,Female,Germany,New,Google Search,2025-12-05,Sportswear,Desktop,New Customers
CUS-01480,25-34,Female,UK,New,Meta Ads,2025-12-12,Sportswear,Tablet,New Customers
CUS-01481,18-24,Female,Germany,New,TikTok Ads,2025-08-14,Shoes,Desktop,New Customers
CUS-01482,25-34,Male,Spain,Returning,TikTok Ads,2025-01-11,Sportswear,Mobile,Potential Loyalists
CUS-01483,35-44,Male,Germany,Returning,Google Search,2023-03-23,Accessories,Mobile,Loyal Customers
CUS-01484,35-44,Female,Poland,New,Organic Search,2025-10-19,Sportswear,Mobile,New Customers
CUS-01485,35-44,Female,Italy,Returning,Google Search,2024-07-25,Beauty,Desktop,Potential Loyalists
CUS-01486,45-54,Male,Germany,Returning,Meta Ads,2024-10-22,Dresses,Desktop,High-Value Customers
CUS-01487,35-44,Female,Germany,Returning,Email,2024-09-24,Dresses,Desktop,Loyal Customers
CUS-01488,35-44,Female,Spain,Returning,TikTok Ads,2024-07-25,Beauty,Mobile,Potential Loyalists
CUS-01489,35-44,Female,Italy,Returning,Google Search,2024-09-12,Shoes,Desktop,Potential Loyalists
CUS-01490,35-44,Male,Italy,New,Google Search,2025-09-04,Sportswear,Desktop,New Customers
CUS-01491,18-24,Female,Italy,New,Meta Ads,2025-07-11,Sportswear,Mobile,New Customers
CUS-01492,45-54,Female,France,Returning,Organic Search,2023-02-16,Shoes,Mobile,At Risk
CUS-01493,18-24,Female,France,Returning,Meta Ads,2024-08-18,Shoes,Desktop,High-Value Customers
CUS-01494,45-54,Male,UK,Returning,Google Search,2023-06-11,Beauty,Desktop,Potential Loyalists
CUS-01495,25-34,Female,Italy,Returning,Meta Ads,2024-07-10,Dresses,Mobile,At Risk
CUS-01496,35-44,Female,Spain,Returning,Email,2025-03-05,Bags,Mobile,Champions
CUS-01497,18-24,Female,Netherlands,Returning,Google Search,2024-12-17,Dresses,Tablet,Loyal Customers
CUS-01498,25-34,Male,Spain,New,Google Search,2025-12-13,Beauty,Mobile,New Customers
CUS-01499,25-34,Male,Spain,Returning,Google Search,2025-02-13,Bags,Desktop,Champions
CUS-01500,45-54,Non-binary/Other,Italy,Returning,Display Ads,2023-09-14,Jeans,Desktop,At Risk
CUS-01501,18-24,Female,France,Returning,Email,2023-04-17,Jeans,Mobile,At Risk
CUS-01502,25-34,Female,Germany,Returning,Display Ads,2024-01-03,Beauty,Mobile,Hibernating
CUS-01503,18-24,Non-binary/Other,Germany,New,TikTok Ads,2025-09-02,Accessories,Mobile,New Customers
CUS-01504,35-44,Male,Italy,Returning,Meta Ads,2024-06-03,Jeans,Tablet,At Risk
CUS-01505,55+,Female,UK,Returning,Meta Ads,2024-03-29,Beauty,Desktop,Potential Loyalists
CUS-01506,25-34,Female,Germany,Returning,Google Search,2024-02-10,Bags,Desktop,Champions
CUS-01507,18-24,Female,Germany,Returning,Display Ads,2024-12-01,Jackets,Mobile,Champions
CUS-01508,35-44,Female,France,Returning,Affiliate,2024-06-08,Bags,Desktop,At Risk
CUS-01509,45-54,Female,UK,Returning,TikTok Ads,2024-12-28,Jackets,Desktop,High-Value Customers
CUS-01510,25-34,Female,UK,Returning,Google Search,2023-02-10,Jackets,Desktop,Champions
CUS-01511,55+,Male,Spain,New,Organic Search,2025-09-03,Accessories,Mobile,New Customers
CUS-01512,18-24,Female,UK,Returning,Affiliate,2023-04-16,Beauty,Desktop,Hibernating
CUS-01513,35-44,Female,Germany,Returning,Google Search,2023-05-12,Jeans,Mobile,Hibernating
CUS-01514,25-34,Female,France,New,Affiliate,2025-10-29,Accessories,Mobile,New Customers
CUS-01515,35-44,Female,Germany,Returning,Display Ads,2024-09-09,Shoes,Mobile,At Risk
CUS-01516,45-54,Male,Spain,Returning,Organic Search,2023-06-24,Dresses,Mobile,At Risk
CUS-01517,25-34,Male,UK,Returning,Google Search,2023-08-12,Sportswear,Mobile,Discount Seekers
CUS-01518,25-34,Male,Germany,Returning,Google Search,2023-01-14,Accessories,Mobile,Loyal Customers
CUS-01519,35-44,Male,Italy,Returning,Meta Ads,2024-06-25,Jeans,Mobile,Discount Seekers
CUS-01520,35-44,Male,UK,Returning,Affiliate,2024-10-24,Sportswear,Mobile,Champions
CUS-01521,45-54,Male,Germany,Returning,Affiliate,2025-03-18,Shoes,Mobile,Discount Seekers
CUS-01522,35-44,Female,UK,Returning,Affiliate,2024-12-02,Jackets,Desktop,Champions
CUS-01523,35-44,Male,UK,Returning,Google Search,2023-01-13,Jeans,Mobile,Loyal Customers
CUS-01524,25-34,Female,Netherlands,Returning,Organic Search,2025-03-28,Bags,Mobile,Champions
CUS-01525,55+,Female,UK,New,TikTok Ads,2025-12-06,Sportswear,Desktop,New Customers
CUS-01526,18-24,Male,Spain,Returning,Meta Ads,2024-04-24,Beauty,Tablet,Potential Loyalists
CUS-01527,45-54,Male,Germany,Returning,Organic Search,2024-08-19,Jeans,Mobile,Loyal Customers
CUS-01528,45-54,Male,Spain,New,Affiliate,2025-07-04,Sportswear,Mobile,New Customers
CUS-01529,18-24,Male,Italy,Returning,TikTok Ads,2023-11-24,Shoes,Mobile,Potential Loyalists
CUS-01530,25-34,Non-binary/Other,Netherlands,Returning,Email,2024-09-20,Beauty,Desktop,Hibernating
CUS-01531,18-24,Male,Spain,Returning,Google Search,2025-01-08,Dresses,Mobile,Discount Seekers
CUS-01532,18-24,Female,France,Returning,Display Ads,2023-02-21,Shoes,Mobile,At Risk
CUS-01533,18-24,Female,Spain,Returning,TikTok Ads,2023-08-10,Shoes,Mobile,Loyal Customers
CUS-01534,45-54,Female,UK,Returning,Organic Search,2024-04-04,Accessories,Desktop,Potential Loyalists
CUS-01535,18-24,Male,Germany,Returning,Meta Ads,2023-09-29,Sportswear,Desktop,Discount Seekers
CUS-01536,18-24,Female,Spain,Returning,Google Search,2024-03-22,Bags,Mobile,Champions
CUS-01537,18-24,Male,Germany,Returning,Meta Ads,2023-11-10,Sportswear,Desktop,Potential Loyalists
CUS-01538,35-44,Female,Spain,Returning,Affiliate,2024-12-19,Dresses,Desktop,Discount Seekers
CUS-01539,45-54,Male,UK,Returning,Google Search,2024-04-25,Bags,Mobile,High-Value Customers
CUS-01540,25-34,Male,Poland,Returning,Google Search,2023-07-31,Shoes,Tablet,Potential Loyalists
CUS-01541,25-34,Male,Italy,Returning,Email,2024-01-03,Shoes,Mobile,At Risk
CUS-01542,55+,Female,Germany,New,Google Search,2025-12-13,Beauty,Mobile,New Customers
CUS-01543,55+,Female,Netherlands,Returning,Email,2024-02-20,Jeans,Mobile,Hibernating
CUS-01544,25-34,Male,Spain,Returning,TikTok Ads,2023-06-24,Shoes,Desktop,Champions
CUS-01545,18-24,Male,Spain,Returning,Organic Search,2023-10-04,Accessories,Mobile,Loyal Customers
CUS-01546,25-34,Female,Germany,Returning,Email,2023-11-24,Jeans,Mobile,At Risk
CUS-01547,35-44,Female,UK,Returning,Organic Search,2025-01-30,Shoes,Desktop,Loyal Customers
CUS-01548,45-54,Male,Italy,Returning,Display Ads,2024-06-10,Jeans,Mobile,At Risk
CUS-01549,45-54,Female,UK,Returning,Google Search,2023-09-29,Sportswear,Mobile,Potential Loyalists
CUS-01550,25-34,Non-binary/Other,UK,Returning,Affiliate,2025-05-30,Dresses,Mobile,Discount Seekers
CUS-01551,45-54,Female,UK,Returning,Organic Search,2024-07-21,Jeans,Mobile,Hibernating
CUS-01552,55+,Female,Italy,New,Google Search,2025-06-13,Beauty,Mobile,New Customers
CUS-01553,35-44,Female,Netherlands,Returning,Organic Search,2023-03-04,Jeans,Mobile,Hibernating
CUS-01554,35-44,Male,Germany,Returning,Organic Search,2025-04-13,Shoes,Mobile,Potential Loyalists
CUS-01555,55+,Female,UK,New,Meta Ads,2025-10-25,Sportswear,Mobile,New Customers
CUS-01556,18-24,Male,Poland,Returning,Display Ads,2023-02-15,Accessories,Mobile,Loyal Customers
